lr;epoch;iteration;global_iteration
4.058251289263948e-05;32;27;2555
4.057665260196906e-05;32;28;2556
4.057079231129864e-05;32;29;2557
4.056493202062823e-05;32;30;2558
4.055907172995781e-05;32;31;2559
4.0553211439287394e-05;32;32;2560
4.0547351148616976e-05;32;33;2561
4.054149085794656e-05;32;34;2562
4.053563056727614e-05;32;35;2563
4.052977027660572e-05;32;36;2564
4.05239099859353e-05;32;37;2565
4.0518049695264885e-05;32;38;2566
4.051218940459447e-05;32;39;2567
4.050632911392405e-05;32;40;2568
4.050046882325364e-05;32;41;2569
4.049460853258322e-05;32;42;2570
4.04887482419128e-05;32;43;2571
4.0482887951242384e-05;32;44;2572
4.0477027660571965e-05;32;45;2573
4.047116736990155e-05;32;46;2574
4.046530707923113e-05;32;47;2575
4.045944678856071e-05;32;48;2576
4.045358649789029e-05;32;49;2577
4.044772620721988e-05;32;50;2578
4.0441865916549464e-05;32;51;2579
4.0436005625879046e-05;32;52;2580
4.043014533520863e-05;32;53;2581
4.042428504453821e-05;32;54;2582
4.04184247538678e-05;32;55;2583
4.041256446319738e-05;32;56;2584
4.040670417252696e-05;32;57;2585
4.0400843881856544e-05;32;58;2586
4.0394983591186126e-05;32;59;2587
4.038912330051571e-05;32;60;2588
4.038326300984529e-05;32;61;2589
4.037740271917487e-05;32;62;2590
4.0371542428504454e-05;32;63;2591
4.0365682137834036e-05;32;64;2592
4.035982184716362e-05;32;65;2593
4.03539615564932e-05;32;66;2594
4.034810126582279e-05;32;67;2595
4.034224097515237e-05;32;68;2596
4.033638068448195e-05;32;69;2597
4.0330520393811534e-05;32;70;2598
4.0324660103141116e-05;32;71;2599
4.03187998124707e-05;32;72;2600
4.0312939521800286e-05;32;73;2601
4.030707923112987e-05;32;74;2602
4.030121894045945e-05;32;75;2603
4.029535864978903e-05;32;76;2604
4.0289498359118614e-05;32;77;2605
4.0283638068448196e-05;32;78;2606
4.027777777777778e-05;32;79;2607
4.027191748710737e-05;33;1;2608
4.026605719643695e-05;33;2;2609
4.026019690576653e-05;33;3;2610
4.025433661509611e-05;33;4;2611
4.0248476324425694e-05;33;5;2612
4.0242616033755276e-05;33;6;2613
4.023675574308486e-05;33;7;2614
4.023089545241444e-05;33;8;2615
4.022503516174402e-05;33;9;2616
4.0219174871073604e-05;33;10;2617
4.0213314580403186e-05;33;11;2618
4.020745428973277e-05;33;12;2619
4.0201593999062357e-05;33;13;2620
4.019573370839194e-05;33;14;2621
4.018987341772152e-05;33;15;2622
4.01840131270511e-05;33;16;2623
4.017815283638069e-05;33;17;2624
4.017229254571027e-05;33;18;2625
4.0166432255039855e-05;33;19;2626
4.016057196436944e-05;33;20;2627
4.015471167369902e-05;33;21;2628
4.01488513830286e-05;33;22;2629
4.014299109235818e-05;33;23;2630
4.0137130801687765e-05;33;24;2631
4.0131270511017346e-05;33;25;2632
4.012541022034693e-05;33;26;2633
4.011954992967652e-05;33;27;2634
4.01136896390061e-05;33;28;2635
4.010782934833568e-05;33;29;2636
4.010196905766526e-05;33;30;2637
4.0096108766994845e-05;33;31;2638
4.009024847632443e-05;33;32;2639
4.008438818565401e-05;33;33;2640
4.007852789498359e-05;33;34;2641
4.007266760431317e-05;33;35;2642
4.0066807313642754e-05;33;36;2643
4.0060947022972336e-05;33;37;2644
4.0055086732301925e-05;33;38;2645
4.004922644163151e-05;33;39;2646
4.004336615096109e-05;33;40;2647
4.003750586029068e-05;33;41;2648
4.003164556962026e-05;33;42;2649
4.002578527894984e-05;33;43;2650
4.001992498827942e-05;33;44;2651
4.0014064697609005e-05;33;45;2652
4.000820440693859e-05;33;46;2653
4.000234411626817e-05;33;47;2654
3.999648382559775e-05;33;48;2655
3.999062353492733e-05;33;49;2656
3.9984763244256915e-05;33;50;2657
3.99789029535865e-05;33;51;2658
3.9973042662916086e-05;33;52;2659
3.996718237224567e-05;33;53;2660
3.996132208157525e-05;33;54;2661
3.995546179090483e-05;33;55;2662
3.994960150023441e-05;33;56;2663
3.9943741209563995e-05;33;57;2664
3.993788091889358e-05;33;58;2665
3.993202062822316e-05;33;59;2666
3.992616033755274e-05;33;60;2667
3.992030004688232e-05;33;61;2668
3.9914439756211905e-05;33;62;2669
3.9908579465541493e-05;33;63;2670
3.9902719174871075e-05;33;64;2671
3.9896858884200664e-05;33;65;2672
3.9890998593530246e-05;33;66;2673
3.988513830285983e-05;33;67;2674
3.987927801218941e-05;33;68;2675
3.987341772151899e-05;33;69;2676
3.9867557430848574e-05;33;70;2677
3.9861697140178156e-05;33;71;2678
3.985583684950774e-05;33;72;2679
3.984997655883732e-05;33;73;2680
3.98441162681669e-05;33;74;2681
3.983825597749648e-05;33;75;2682
3.9832395686826065e-05;33;76;2683
3.9826535396155654e-05;33;77;2684
3.9820675105485236e-05;33;78;2685
3.981481481481482e-05;33;79;2686
3.98089545241444e-05;34;1;2687
3.980309423347398e-05;34;2;2688
3.9797233942803564e-05;34;3;2689
3.9791373652133146e-05;34;4;2690
3.978551336146273e-05;34;5;2691
3.977965307079231e-05;34;6;2692
3.977379278012189e-05;34;7;2693
3.976793248945147e-05;34;8;2694
3.976207219878106e-05;34;9;2695
3.9756211908110644e-05;34;10;2696
3.9750351617440226e-05;34;11;2697
3.9744491326769815e-05;34;12;2698
3.9738631036099396e-05;34;13;2699
3.973277074542898e-05;34;14;2700
3.972691045475856e-05;34;15;2701
3.972105016408814e-05;34;16;2702
3.9715189873417724e-05;34;17;2703
3.9709329582747306e-05;34;18;2704
3.970346929207689e-05;34;19;2705
3.969760900140647e-05;34;20;2706
3.969174871073605e-05;34;21;2707
3.9685888420065634e-05;34;22;2708
3.968002812939522e-05;34;23;2709
3.9674167838724804e-05;34;24;2710
3.9668307548054386e-05;34;25;2711
3.966244725738397e-05;34;26;2712
3.965658696671355e-05;34;27;2713
3.965072667604313e-05;34;28;2714
3.9644866385372714e-05;34;29;2715
3.9639006094702296e-05;34;30;2716
3.963314580403188e-05;34;31;2717
3.9627285513361467e-05;34;32;2718
3.962142522269105e-05;34;33;2719
3.961556493202063e-05;34;34;2720
3.960970464135021e-05;34;35;2721
3.9603844350679794e-05;34;36;2722
3.959798406000938e-05;34;37;2723
3.9592123769338965e-05;34;38;2724
3.958626347866855e-05;34;39;2725
3.958040318799813e-05;34;40;2726
3.957454289732771e-05;34;41;2727
3.956868260665729e-05;34;42;2728
3.9562822315986875e-05;34;43;2729
3.9556962025316456e-05;34;44;2730
3.955110173464604e-05;34;45;2731
3.954524144397562e-05;34;46;2732
3.95393811533052e-05;34;47;2733
3.9533520862634784e-05;34;48;2734
3.952766057196437e-05;34;49;2735
3.9521800281293955e-05;34;50;2736
3.951593999062354e-05;34;51;2737
3.951007969995312e-05;34;52;2738
3.95042194092827e-05;34;53;2739
3.949835911861228e-05;34;54;2740
3.9492498827941864e-05;34;55;2741
3.948663853727145e-05;34;56;2742
3.9480778246601035e-05;34;57;2743
3.947491795593062e-05;34;58;2744
3.94690576652602e-05;34;59;2745
3.946319737458978e-05;34;60;2746
3.945733708391936e-05;34;61;2747
3.945147679324895e-05;34;62;2748
3.944561650257853e-05;34;63;2749
3.9439756211908115e-05;34;64;2750
3.94338959212377e-05;34;65;2751
3.942803563056728e-05;34;66;2752
3.942217533989686e-05;34;67;2753
3.941631504922644e-05;34;68;2754
3.9410454758556025e-05;34;69;2755
3.940459446788561e-05;34;70;2756
3.939873417721519e-05;34;71;2757
3.939287388654477e-05;34;72;2758
3.938701359587435e-05;34;73;2759
3.938115330520394e-05;34;74;2760
3.937529301453352e-05;34;75;2761
3.9369432723863105e-05;34;76;2762
3.936357243319269e-05;34;77;2763
3.935771214252227e-05;34;78;2764
3.935185185185186e-05;34;79;2765
3.934599156118144e-05;35;1;2766
3.934013127051102e-05;35;2;2767
3.9334270979840603e-05;35;3;2768
3.9328410689170185e-05;35;4;2769
3.932255039849977e-05;35;5;2770
3.931669010782935e-05;35;6;2771
3.931082981715893e-05;35;7;2772
3.930496952648852e-05;35;8;2773
3.92991092358181e-05;35;9;2774
3.9293248945147684e-05;35;10;2775
3.9287388654477266e-05;35;11;2776
3.928152836380685e-05;35;12;2777
3.927566807313643e-05;35;13;2778
3.926980778246601e-05;35;14;2779
3.926394749179559e-05;35;15;2780
3.9258087201125175e-05;35;16;2781
3.925222691045476e-05;35;17;2782
3.924636661978434e-05;35;18;2783
3.924050632911392e-05;35;19;2784
3.923464603844351e-05;35;20;2785
3.922878574777309e-05;35;21;2786
3.9222925457102674e-05;35;22;2787
3.9217065166432256e-05;35;23;2788
3.9211204875761844e-05;35;24;2789
3.9205344585091426e-05;35;25;2790
3.919948429442101e-05;35;26;2791
3.919362400375059e-05;35;27;2792
3.918776371308017e-05;35;28;2793
3.9181903422409754e-05;35;29;2794
3.9176043131739336e-05;35;30;2795
3.917018284106892e-05;35;31;2796
3.91643225503985e-05;35;32;2797
3.915846225972808e-05;35;33;2798
3.915260196905767e-05;35;34;2799
3.914674167838725e-05;35;35;2800
3.9140881387716834e-05;35;36;2801
3.9135021097046416e-05;35;37;2802
3.9129160806376e-05;35;38;2803
3.912330051570558e-05;35;39;2804
3.911744022503516e-05;35;40;2805
3.9111579934364744e-05;35;41;2806
3.9105719643694326e-05;35;42;2807
3.909985935302391e-05;35;43;2808
3.909399906235349e-05;35;44;2809
3.908813877168308e-05;35;45;2810
3.908227848101266e-05;35;46;2811
3.907641819034225e-05;35;47;2812
3.907055789967183e-05;35;48;2813
3.906469760900141e-05;35;49;2814
3.9058837318330995e-05;35;50;2815
3.9052977027660577e-05;35;51;2816
3.904711673699016e-05;35;52;2817
3.904125644631974e-05;35;53;2818
3.903539615564932e-05;35;54;2819
3.9029535864978904e-05;35;55;2820
3.9023675574308486e-05;35;56;2821
3.901781528363807e-05;35;57;2822
3.901195499296765e-05;35;58;2823
3.900609470229724e-05;35;59;2824
3.900023441162682e-05;35;60;2825
3.89943741209564e-05;35;61;2826
3.8988513830285984e-05;35;62;2827
3.8982653539615566e-05;35;63;2828
3.897679324894515e-05;35;64;2829
3.897093295827473e-05;35;65;2830
3.896507266760431e-05;35;66;2831
3.8959212376933894e-05;35;67;2832
3.8953352086263476e-05;35;68;2833
3.894749179559306e-05;35;69;2834
3.894163150492265e-05;35;70;2835
3.893577121425223e-05;35;71;2836
3.892991092358181e-05;35;72;2837
3.89240506329114e-05;35;73;2838
3.891819034224098e-05;35;74;2839
3.891233005157056e-05;35;75;2840
3.8906469760900145e-05;35;76;2841
3.890060947022973e-05;35;77;2842
3.889474917955931e-05;35;78;2843
3.888888888888889e-05;35;79;2844
3.888302859821847e-05;36;1;2845
3.8877168307548055e-05;36;2;2846
3.8871308016877637e-05;36;3;2847
3.886544772620722e-05;36;4;2848
3.885958743553681e-05;36;5;2849
3.885372714486639e-05;36;6;2850
3.884786685419597e-05;36;7;2851
3.884200656352555e-05;36;8;2852
3.8836146272855135e-05;36;9;2853
3.883028598218472e-05;36;10;2854
3.88244256915143e-05;36;11;2855
3.881856540084388e-05;36;12;2856
3.881270511017346e-05;36;13;2857
3.8806844819503044e-05;36;14;2858
3.880098452883263e-05;36;15;2859
3.8795124238162215e-05;36;16;2860
3.87892639474918e-05;36;17;2861
3.878340365682138e-05;36;18;2862
3.877754336615097e-05;36;19;2863
3.877168307548055e-05;36;20;2864
3.876582278481013e-05;36;21;2865
3.8759962494139713e-05;36;22;2866
3.8754102203469295e-05;36;23;2867
3.874824191279888e-05;36;24;2868
3.874238162212846e-05;36;25;2869
3.873652133145804e-05;36;26;2870
3.873066104078762e-05;36;27;2871
3.8724800750117205e-05;36;28;2872
3.871894045944679e-05;36;29;2873
3.8713080168776376e-05;36;30;2874
3.870721987810596e-05;36;31;2875
3.870135958743554e-05;36;32;2876
3.869549929676512e-05;36;33;2877
3.86896390060947e-05;36;34;2878
3.8683778715424285e-05;36;35;2879
3.867791842475387e-05;36;36;2880
3.867205813408345e-05;36;37;2881
3.866619784341304e-05;36;38;2882
3.866033755274262e-05;36;39;2883
3.86544772620722e-05;36;40;2884
3.8648616971401784e-05;36;41;2885
3.8642756680731365e-05;36;42;2886
3.863689639006095e-05;36;43;2887
3.8631036099390536e-05;36;44;2888
3.862517580872012e-05;36;45;2889
3.86193155180497e-05;36;46;2890
3.861345522737928e-05;36;47;2891
3.8607594936708864e-05;36;48;2892
3.8601734646038446e-05;36;49;2893
3.859587435536803e-05;36;50;2894
3.859001406469761e-05;36;51;2895
3.858415377402719e-05;36;52;2896
3.8578293483356773e-05;36;53;2897
3.8572433192686355e-05;36;54;2898
3.856657290201594e-05;36;55;2899
3.8560712611345526e-05;36;56;2900
3.855485232067511e-05;36;57;2901
3.854899203000469e-05;36;58;2902
3.854313173933427e-05;36;59;2903
3.8537271448663854e-05;36;60;2904
3.8531411157993436e-05;36;61;2905
3.8525550867323024e-05;36;62;2906
3.8519690576652606e-05;36;63;2907
3.851383028598219e-05;36;64;2908
3.850796999531177e-05;36;65;2909
3.850210970464135e-05;36;66;2910
3.8496249413970934e-05;36;67;2911
3.8490389123300516e-05;36;68;2912
3.8484528832630105e-05;36;69;2913
3.8478668541959686e-05;36;70;2914
3.847280825128927e-05;36;71;2915
3.846694796061885e-05;36;72;2916
3.846108766994843e-05;36;73;2917
3.8455227379278014e-05;36;74;2918
3.8449367088607596e-05;36;75;2919
3.844350679793718e-05;36;76;2920
3.843764650726676e-05;36;77;2921
3.843178621659634e-05;36;78;2922
3.8425925925925924e-05;36;79;2923
3.8420065635255506e-05;37;1;2924
3.8414205344585094e-05;37;2;2925
3.8408345053914676e-05;37;3;2926
3.840248476324426e-05;37;4;2927
3.839662447257384e-05;37;5;2928
3.839076418190343e-05;37;6;2929
3.838490389123301e-05;37;7;2930
3.837904360056259e-05;37;8;2931
3.8373183309892175e-05;37;9;2932
3.836732301922176e-05;37;10;2933
3.836146272855134e-05;37;11;2934
3.835560243788092e-05;37;12;2935
3.83497421472105e-05;37;13;2936
3.8343881856540084e-05;37;14;2937
3.8338021565869666e-05;37;15;2938
3.8332161275199255e-05;37;16;2939
3.832630098452884e-05;37;17;2940
3.832044069385842e-05;37;18;2941
3.8314580403188e-05;37;19;2942
3.830872011251758e-05;37;20;2943
3.8302859821847165e-05;37;21;2944
3.8296999531176746e-05;37;22;2945
3.829113924050633e-05;37;23;2946
3.828527894983591e-05;37;24;2947
3.827941865916549e-05;37;25;2948
3.8273558368495074e-05;37;26;2949
3.826769807782466e-05;37;27;2950
3.8261837787154245e-05;37;28;2951
3.825597749648383e-05;37;29;2952
3.8250117205813415e-05;37;30;2953
3.8244256915143e-05;37;31;2954
3.823839662447258e-05;37;32;2955
3.823253633380216e-05;37;33;2956
3.822667604313174e-05;37;34;2957
3.8220815752461325e-05;37;35;2958
3.821495546179091e-05;37;36;2959
3.820909517112049e-05;37;37;2960
3.820323488045007e-05;37;38;2961
3.819737458977965e-05;37;39;2962
3.8191514299109235e-05;37;40;2963
3.8185654008438823e-05;37;41;2964
3.8179793717768405e-05;37;42;2965
3.817393342709799e-05;37;43;2966
3.816807313642757e-05;37;44;2967
3.816221284575715e-05;37;45;2968
3.815635255508673e-05;37;46;2969
3.8150492264416315e-05;37;47;2970
3.81446319737459e-05;37;48;2971
3.813877168307548e-05;37;49;2972
3.813291139240506e-05;37;50;2973
3.812705110173464e-05;37;51;2974
3.8121190811064225e-05;37;52;2975
3.811533052039381e-05;37;53;2976
3.8109470229723395e-05;37;54;2977
3.8103609939052984e-05;37;55;2978
3.8097749648382566e-05;37;56;2979
3.809188935771215e-05;37;57;2980
3.808602906704173e-05;37;58;2981
3.808016877637131e-05;37;59;2982
3.8074308485700894e-05;37;60;2983
3.8068448195030475e-05;37;61;2984
3.806258790436006e-05;37;62;2985
3.805672761368964e-05;37;63;2986
3.805086732301922e-05;37;64;2987
3.80450070323488e-05;37;65;2988
3.803914674167839e-05;37;66;2989
3.8033286451007974e-05;37;67;2990
3.8027426160337556e-05;37;68;2991
3.802156586966714e-05;37;69;2992
3.801570557899672e-05;37;70;2993
3.80098452883263e-05;37;71;2994
3.8003984997655883e-05;37;72;2995
3.7998124706985465e-05;37;73;2996
3.799226441631505e-05;37;74;2997
3.798640412564463e-05;37;75;2998
3.798054383497422e-05;37;76;2999
3.79746835443038e-05;37;77;3000
3.796882325363338e-05;37;78;3001
3.7962962962962964e-05;37;79;3002
3.795710267229255e-05;38;1;3003
3.7951242381622134e-05;38;2;3004
3.7945382090951716e-05;38;3;3005
3.79395218002813e-05;38;4;3006
3.793366150961088e-05;38;5;3007
3.792780121894046e-05;38;6;3008
3.7921940928270044e-05;38;7;3009
3.7916080637599626e-05;38;8;3010
3.791022034692921e-05;38;9;3011
3.790436005625879e-05;38;10;3012
3.789849976558837e-05;38;11;3013
3.789263947491796e-05;38;12;3014
3.788677918424754e-05;38;13;3015
3.7880918893577124e-05;38;14;3016
3.7875058602906706e-05;38;15;3017
3.786919831223629e-05;38;16;3018
3.786333802156587e-05;38;17;3019
3.785747773089545e-05;38;18;3020
3.7851617440225034e-05;38;19;3021
3.7845757149554616e-05;38;20;3022
3.7839896858884204e-05;38;21;3023
3.7834036568213786e-05;38;22;3024
3.782817627754337e-05;38;23;3025
3.782231598687295e-05;38;24;3026
3.781645569620253e-05;38;25;3027
3.781059540553212e-05;38;26;3028
3.78047351148617e-05;38;27;3029
3.7798874824191285e-05;38;28;3030
3.7793014533520867e-05;38;29;3031
3.778715424285045e-05;38;30;3032
3.778129395218003e-05;38;31;3033
3.777543366150961e-05;38;32;3034
3.7769573370839194e-05;38;33;3035
3.7763713080168776e-05;38;34;3036
3.775785278949836e-05;38;35;3037
3.775199249882794e-05;38;36;3038
3.774613220815752e-05;38;37;3039
3.774027191748711e-05;38;38;3040
3.773441162681669e-05;38;39;3041
3.7728551336146275e-05;38;40;3042
3.7722691045475856e-05;38;41;3043
3.771683075480544e-05;38;42;3044
3.771097046413502e-05;38;43;3045
3.770511017346461e-05;38;44;3046
3.769924988279419e-05;38;45;3047
3.769338959212377e-05;38;46;3048
3.7687529301453355e-05;38;47;3049
3.768166901078294e-05;38;48;3050
3.767580872011252e-05;38;49;3051
3.76699484294421e-05;38;50;3052
3.766408813877169e-05;38;51;3053
3.765822784810127e-05;38;52;3054
3.765236755743085e-05;38;53;3055
3.7646507266760435e-05;38;54;3056
3.764064697609002e-05;38;55;3057
3.76347866854196e-05;38;56;3058
3.762892639474918e-05;38;57;3059
3.762306610407876e-05;38;58;3060
3.7617205813408345e-05;38;59;3061
3.7611345522737927e-05;38;60;3062
3.760548523206751e-05;38;61;3063
3.759962494139709e-05;38;62;3064
3.759376465072668e-05;38;63;3065
3.758790436005626e-05;38;64;3066
3.758204406938584e-05;38;65;3067
3.7576183778715425e-05;38;66;3068
3.757032348804501e-05;38;67;3069
3.7564463197374596e-05;38;68;3070
3.755860290670418e-05;38;69;3071
3.755274261603376e-05;38;70;3072
3.754688232536334e-05;38;71;3073
3.754102203469292e-05;38;72;3074
3.7535161744022505e-05;38;73;3075
3.752930145335209e-05;38;74;3076
3.752344116268167e-05;38;75;3077
3.751758087201125e-05;38;76;3078
3.751172058134084e-05;38;77;3079
3.750586029067042e-05;38;78;3080
3.7500000000000003e-05;38;79;3081
3.7494139709329585e-05;39;1;3082
3.748827941865917e-05;39;2;3083
3.748241912798875e-05;39;3;3084
3.747655883731833e-05;39;4;3085
3.747069854664791e-05;39;5;3086
3.7464838255977495e-05;39;6;3087
3.745897796530708e-05;39;7;3088
3.745311767463666e-05;39;8;3089
3.744725738396625e-05;39;9;3090
3.744139709329583e-05;39;10;3091
3.743553680262541e-05;39;11;3092
3.7429676511955e-05;39;12;3093
3.742381622128458e-05;39;13;3094
3.7417955930614164e-05;39;14;3095
3.7412095639943746e-05;39;15;3096
3.740623534927333e-05;39;16;3097
3.740037505860291e-05;39;17;3098
3.739451476793249e-05;39;18;3099
3.7388654477262074e-05;39;19;3100
3.7382794186591656e-05;39;20;3101
3.737693389592124e-05;39;21;3102
3.737107360525082e-05;39;22;3103
3.736521331458041e-05;39;23;3104
3.735935302390999e-05;39;24;3105
3.735349273323957e-05;39;25;3106
3.7347632442569154e-05;39;26;3107
3.7341772151898736e-05;39;27;3108
3.733591186122832e-05;39;28;3109
3.73300515705579e-05;39;29;3110
3.732419127988748e-05;39;30;3111
3.7318330989217063e-05;39;31;3112
3.7312470698546645e-05;39;32;3113
3.730661040787623e-05;39;33;3114
3.7300750117205816e-05;39;34;3115
3.72948898265354e-05;39;35;3116
3.728902953586498e-05;39;36;3117
3.728316924519457e-05;39;37;3118
3.727730895452415e-05;39;38;3119
3.727144866385373e-05;39;39;3120
3.7265588373183314e-05;39;40;3121
3.7259728082512896e-05;39;41;3122
3.725386779184248e-05;39;42;3123
3.724800750117206e-05;39;43;3124
3.724214721050164e-05;39;44;3125
3.7236286919831224e-05;39;45;3126
3.7230426629160806e-05;39;46;3127
3.722456633849039e-05;39;47;3128
3.7218706047819977e-05;39;48;3129
3.721284575714956e-05;39;49;3130
3.720698546647914e-05;39;50;3131
3.720112517580872e-05;39;51;3132
3.7195264885138304e-05;39;52;3133
3.7189404594467886e-05;39;53;3134
3.718354430379747e-05;39;54;3135
3.717768401312705e-05;39;55;3136
3.717182372245663e-05;39;56;3137
3.7165963431786214e-05;39;57;3138
3.7160103141115796e-05;39;58;3139
3.7154242850445385e-05;39;59;3140
3.7148382559774966e-05;39;60;3141
3.714252226910455e-05;39;61;3142
3.713666197843414e-05;39;62;3143
3.713080168776372e-05;39;63;3144
3.71249413970933e-05;39;64;3145
3.711908110642288e-05;39;65;3146
3.7113220815752465e-05;39;66;3147
3.710736052508205e-05;39;67;3148
3.710150023441163e-05;39;68;3149
3.709563994374121e-05;39;69;3150
3.708977965307079e-05;39;70;3151
3.7083919362400374e-05;39;71;3152
3.7078059071729956e-05;39;72;3153
3.7072198781059545e-05;39;73;3154
3.706633849038913e-05;39;74;3155
3.706047819971871e-05;39;75;3156
3.705461790904829e-05;39;76;3157
3.704875761837787e-05;39;77;3158
3.7042897327707455e-05;39;78;3159
3.7037037037037037e-05;39;79;3160
3.703117674636662e-05;40;1;3161
3.70253164556962e-05;40;2;3162
3.701945616502578e-05;40;3;3163
3.701359587435537e-05;40;4;3164
3.700773558368495e-05;40;5;3165
3.7001875293014535e-05;40;6;3166
3.699601500234412e-05;40;7;3167
3.6990154711673706e-05;40;8;3168
3.698429442100329e-05;40;9;3169
3.697843413033287e-05;40;10;3170
3.697257383966245e-05;40;11;3171
3.696671354899203e-05;40;12;3172
3.6960853258321615e-05;40;13;3173
3.69549929676512e-05;40;14;3174
3.694913267698078e-05;40;15;3175
3.694327238631036e-05;40;16;3176
3.693741209563994e-05;40;17;3177
3.6931551804969525e-05;40;18;3178
3.692569151429911e-05;40;19;3179
3.6919831223628695e-05;40;20;3180
3.691397093295828e-05;40;21;3181
3.690811064228786e-05;40;22;3182
3.690225035161744e-05;40;23;3183
3.689639006094702e-05;40;24;3184
3.6890529770276605e-05;40;25;3185
3.688466947960619e-05;40;26;3186
3.6878809188935776e-05;40;27;3187
3.687294889826536e-05;40;28;3188
3.686708860759494e-05;40;29;3189
3.686122831692452e-05;40;30;3190
3.68553680262541e-05;40;31;3191
3.6849507735583685e-05;40;32;3192
3.6843647444913274e-05;40;33;3193
3.6837787154242856e-05;40;34;3194
3.683192686357244e-05;40;35;3195
3.682606657290202e-05;40;36;3196
3.68202062822316e-05;40;37;3197
3.6814345991561184e-05;40;38;3198
3.6808485700890766e-05;40;39;3199
3.680262541022035e-05;40;40;3200
3.679676511954993e-05;40;41;3201
3.679090482887951e-05;40;42;3202
3.678504453820909e-05;40;43;3203
3.6779184247538675e-05;40;44;3204
3.6773323956868264e-05;40;45;3205
3.6767463666197846e-05;40;46;3206
3.676160337552743e-05;40;47;3207
3.675574308485701e-05;40;48;3208
3.674988279418659e-05;40;49;3209
3.674402250351618e-05;40;50;3210
3.673816221284576e-05;40;51;3211
3.6732301922175344e-05;40;52;3212
3.6726441631504926e-05;40;53;3213
3.672058134083451e-05;40;54;3214
3.671472105016409e-05;40;55;3215
3.670886075949367e-05;40;56;3216
3.6703000468823254e-05;40;57;3217
3.6697140178152836e-05;40;58;3218
3.6691279887482424e-05;40;59;3219
3.6685419596812006e-05;40;60;3220
3.667955930614159e-05;40;61;3221
3.667369901547117e-05;40;62;3222
3.666783872480075e-05;40;63;3223
3.6661978434130334e-05;40;64;3224
3.6656118143459916e-05;40;65;3225
3.66502578527895e-05;40;66;3226
3.664439756211908e-05;40;67;3227
3.663853727144866e-05;40;68;3228
3.6632676980778244e-05;40;69;3229
3.662681669010783e-05;40;70;3230
3.6620956399437414e-05;40;71;3231
3.6615096108766996e-05;40;72;3232
3.660923581809658e-05;40;73;3233
3.660337552742617e-05;40;74;3234
3.659751523675575e-05;40;75;3235
3.659165494608533e-05;40;76;3236
3.658579465541491e-05;40;77;3237
3.6579934364744494e-05;40;78;3238
3.6574074074074076e-05;40;79;3239
3.656821378340366e-05;41;1;3240
3.656235349273324e-05;41;2;3241
3.655649320206282e-05;41;3;3242
3.6550632911392404e-05;41;4;3243
3.654477262072199e-05;41;5;3244
3.6538912330051575e-05;41;6;3245
3.653305203938116e-05;41;7;3246
3.652719174871074e-05;41;8;3247
3.652133145804032e-05;41;9;3248
3.65154711673699e-05;41;10;3249
3.6509610876699484e-05;41;11;3250
3.6503750586029066e-05;41;12;3251
3.649789029535865e-05;41;13;3252
3.649203000468823e-05;41;14;3253
3.648616971401781e-05;41;15;3254
3.64803094233474e-05;41;16;3255
3.647444913267698e-05;41;17;3256
3.646858884200657e-05;41;18;3257
3.646272855133615e-05;41;19;3258
3.6456868260665735e-05;41;20;3259
3.645100796999532e-05;41;21;3260
3.64451476793249e-05;41;22;3261
3.643928738865448e-05;41;23;3262
3.643342709798406e-05;41;24;3263
3.6427566807313645e-05;41;25;3264
3.642170651664323e-05;41;26;3265
3.641584622597281e-05;41;27;3266
3.640998593530239e-05;41;28;3267
3.640412564463197e-05;41;29;3268
3.639826535396156e-05;41;30;3269
3.639240506329114e-05;41;31;3270
3.6386544772620725e-05;41;32;3271
3.638068448195031e-05;41;33;3272
3.637482419127989e-05;41;34;3273
3.636896390060947e-05;41;35;3274
3.636310360993905e-05;41;36;3275
3.6357243319268635e-05;41;37;3276
3.635138302859822e-05;41;38;3277
3.63455227379278e-05;41;39;3278
3.633966244725738e-05;41;40;3279
3.633380215658696e-05;41;41;3280
3.632794186591655e-05;41;42;3281
3.632208157524613e-05;41;43;3282
3.631622128457572e-05;41;44;3283
3.6310360993905304e-05;41;45;3284
3.6304500703234886e-05;41;46;3285
3.629864041256447e-05;41;47;3286
3.629278012189405e-05;41;48;3287
3.628691983122363e-05;41;49;3288
3.628105954055321e-05;41;50;3289
3.6275199249882795e-05;41;51;3290
3.626933895921238e-05;41;52;3291
3.626347866854196e-05;41;53;3292
3.625761837787154e-05;41;54;3293
3.625175808720113e-05;41;55;3294
3.624589779653071e-05;41;56;3295
3.6240037505860294e-05;41;57;3296
3.6234177215189875e-05;41;58;3297
3.622831692451946e-05;41;59;3298
3.622245663384904e-05;41;60;3299
3.621659634317862e-05;41;61;3300
3.62107360525082e-05;41;62;3301
3.6204875761837785e-05;41;63;3302
3.619901547116737e-05;41;64;3303
3.6193155180496956e-05;41;65;3304
3.618729488982654e-05;41;66;3305
3.618143459915612e-05;41;67;3306
3.61755743084857e-05;41;68;3307
3.616971401781529e-05;41;69;3308
3.616385372714487e-05;41;70;3309
3.6157993436474454e-05;41;71;3310
3.6152133145804036e-05;41;72;3311
3.614627285513362e-05;41;73;3312
3.61404125644632e-05;41;74;3313
3.613455227379278e-05;41;75;3314
3.6128691983122364e-05;41;76;3315
3.6122831692451946e-05;41;77;3316
3.611697140178153e-05;41;78;3317
